COD_INE;ID_REL;codigo_ine;PROVINCIA;ubicacion;SUPERFICIE;PERIMETRO;LONGITUD_ETRS89;LATITUD_ETRS89;ALTITUD
3136000000;1031360;3665;Alacant/Alicante;la Vall de Gallinera;5363,2909;36163;-0,22174105;38,82200923;293
3137000000;1031376;3670;Alacant/Alicante;la Vall de Laguar;2305,4272;24361;-0,10944662;38,77743427;439
3138000000;1031382;3675;Alacant/Alicante;el Verger;809,77;13674;0,01012098;38,84290338;21
3139000000;1031395;3680;Alacant/Alicante;la Vila Joiosa/Villajoyosa;5888,8;45335;-0,232622623;38,50511374;26
3140000000;1031409;3685;Alacant/Alicante;Villena;34523,39;96736;-0,86138343;38,62963811;503
3901000000;1039016;3615;Alacant/Alicante;els Poblets;368,17;8648;0,01680187;38,85116436;13
3902000000;1039021;3512;Alacant/Alicante;Pilar de la Horadada;7782,15;47103;-0,79242783;37,86372554;32
3903000000;1039037;3437;Alacant/Alicante;Los Montesinos;1499,03;21321;-0,74364774;38,02749921;19
3904000000;1039042;3572;Alacant/Alicante;San Isidro;1169,884;15948;-0,83836588;38,17123285;10
4001000000;1040010;4005;Almería;Abla;4524,4244;46589;-2,77953953;37,1412099;853
4002000000;1040025;4010;Almería;Abrucena;8367,747;58614;-2,7974669;37,13218285;986
4003000000;1040031;4015;Almería;Adra;8969,45;51619;-3,02330257;36,74868325;14
4004000000;1040046;4020;Almería;Albanchez;3491,3;26860;-2,18135854;37,28686167;487
4005000000;1040059;4025;Almería;Alboloduy;6973,4477;47842;-2,62168571;37,03339629;381
4006000000;1040062;4030;Almería;Albox;16827,6;61380;-2,146835459;37,38967753;422
4007000000;1040078;4035;Almería;Alcolea;6751,6723;47344;-2,96066637;36,97361957;746
4008000000;1040084;4040;Almería;Alcóntar;9390,6745;59358;-2,59756879;37,33611796;955
4009000000;1040097;4045;Almería;Alcudia de Monteagud;1552,04;22484;-2,26678969;37,23587193;1025
4010000000;1040101;4050;Almería;Alhabia;1639,4593;18386;-2,58702093;36,98991242;290
4011000000;1040118;4055;Almería;Alhama de Almería;2624,375;25588;-2,56977648;36,95718281;520
4012000000;1040123;4060;Almería;Alicún;587,3104;14336;-2,60215517;36,96671607;414
4013000000;1040139;4001;Almería;Almería;29572,44;127373;-2,46413188;36,83892362;16
4014000000;1040144;4065;Almería;Almócita;3082,5201;39310;-2,78984397;37,00274251;835
4015000000;1040157;4070;Almería;Alsodux;2010,2293;32083;-2,59464638;37,00135999;309
4016000000;1040160;4075;Almería;Antas;9973,47;42414;-1,91715315;37,24459175;108
4017000000;1040176;4080;Almería;Arboleas;6614,36;46628;-2,0754646;37,35116011;270
4018000000;1040182;4085;Almería;Armuña de Almanzora;772,17;15299;-2,41135555;37,34982202;630
4019000000;1040195;4090;Almería;Bacares;9452,09;39976;-2,45318749;37,26120059;1209
4020000000;1040209;4095;Almería;Bayárcal;3802,3734;35027;-2,99562617;37,03018267;1252
4021000000;1040216;4100;Almería;Bayarque;2636,08;28909;-2,43594364;37,33068864;817
4022000000;1040221;4105;Almería;Bédar;4672,13;33619;-1,98182232;37,19030833;401
4023000000;1040237;4110;Almería;Beires;3883,4832;37726;-2,79152516;37,01264326;934
4024000000;1040242;4115;Almería;Benahadux;1661,5387;18999;-2,455766;36,925792;115
4026000000;1040268;4125;Almería;Benitagla;639,68;14152;-2,23834784;37,23123941;945
4027000000;1040274;4130;Almería;Benizalón;3222,53;32430;-2,24165602;37,2118904;934
4028000000;1040280;4135;Almería;Bentarique;1134,3564;28435;-2,61889692;36,98631438;316
4029000000;1040293;4140;Almería;Berja;18581,24;66447;-2,94948207;36,84732147;340
4030000000;1040307;4145;Almería;Canjáyar;6692,6563;57977;-2,73944378;37,01006973;602
4031000000;1040314;4150;Almería;Cantoria;7895,2;49635;-2,19324978;37,35219371;381
4032000000;1040329;4155;Almería;Carboneras;9546,4247;57089;-1,89349648;36,99742391;6
4033000000;1040335;4160;Almería;Castro de Filabres;2923,5664;29594;-2,43912676;37,18484936;945
4034000000;1040340;4165;Almería;Cóbdar;3199,95;31537;-2,21001778;37,26157453;606
4035000000;1040353;4170;Almería;Cuevas del Almanzora;26375,62;76338;-1,880632167;37,29705933;90
4036000000;1040366;4175;Almería;Chercos;1355,46;15071;-2,258064172;37,26711184;912
4037000000;1040372;4180;Almería;Chirivel;19647,14;73611;-2,26658541;37,59512473;1039
4038000000;1040388;4185;Almería;Dalías;14072,85;79402;-2,87111055;36,82078429;411
4041000000;1040412;4200;Almería;Enix;6684,4603;53230;-2,60175846;36,8769393;716
4043000000;1040433;4210;Almería;Felix;8126,2027;41816;-2,65861622;36,86898567;820
4044000000;1040448;4215;Almería;Fines;2312,44;26401;-2,263101772;37,3587942;479
4045000000;1040451;4220;Almería;Fiñana;13395,9718;71085;-2,84178852;37,17135438;950
4046000000;1040464;4225;Almería;Fondón;9115,8777;58602;-2,85918906;36,97993167;846
4047000000;1040470;4230;Almería;Gádor;8767,0204;62237;-2,49279322;36,9530923;173
4048000000;1040486;4235;Almería;Los Gallardos;3489,79;35113;-1,9417002;37,17027055;121
4049000000;1040499;4240;Almería;Garrucha;776,6;17344;-1,82347743;37,1797194;20
4050000000;1040502;4245;Almería;Gérgal;22948,7704;77389;-2,53905331;37,12083904;763
4051000000;1040519;4250;Almería;Huécija;1901,8613;24555;-2,60994487;36,96802203;409
4052000000;1040524;4255;Almería;Huércal de Almería;2092,75;22894;-2,441637878;36,87874536;76
4053000000;1040530;4260;Almería;Huércal-Overa;31821,27;81487;-1,94352848;37,39055009;280
4054000000;1040545;4265;Almería;Íllar;1918,8146;26168;-2,63886001;36,9849617;424
4055000000;1040558;4270;Almería;Instinción;3348,4996;40556;-2,65979091;36,99319077;427
4056000000;1040561;4275;Almería;Laroya;2171,34;21998;-2,3320851;37,29604768;860
4057000000;1040577;4280;Almería;Láujar de Andarax;9280,8708;64264;-2,88903331;36,99456726;920
4058000000;1040583;4285;Almería;Líjar;2823,21;25266;-2,21999131;37,29501881;604
4059000000;1040596;4290;Almería;Lubrín;13813,87;53702;-2,06592032;37,21648353;516
4060000000;1040600;4295;Almería;Lucainena de las Torres;12320,2811;66727;-2,2011865;37,0402677;549
4061000000;1040617;4300;Almería;Lúcar;10071,84;47251;-2,42494356;37,40081642;900
4062000000;1040622;4305;Almería;Macael;4382,21;30696;-2,30432229;37,33233031;536
4063000000;1040638;4310;Almería;María;22556,81;82596;-2,16479793;37,7115544;1197
4064000000;1040643;4315;Almería;Mojácar;7153,7421;47958;-1,85016798;37,14008707;140
4065000000;1040656;4320;Almería;Nacimiento;8075,8142;45591;-2,64792293;37,10502345;596
4066000000;1040669;4325;Almería;Níjar;59976,79;132948;-2,206606998;36,96577831;355
4067000000;1040675;4330;Almería;Ohanes;3241,3093;26510;-2,74552024;37,03829786;961
4068000000;1040681;4335;Almería;Olula de Castro;3360,3839;28988;-2,47387144;37,17517469;1005
4069000000;1040694;4340;Almería;Olula del Río;2344;25834;-2,298036055;37,35213746;486
4070000000;1040708;4345;Almería;Oria;23471,05;76660;-2,29602131;37,48360163;1022
4071000000;1040715;4350;Almería;Padules;2649,1784;29702;-2,77409853;36,99862987;747
4072000000;1040720;4355;Almería;Partaloa;5260,56;31003;-2,2262643;37,40605456;543
4073000000;1040736;4360;Almería;Paterna del Río;4548,0817;32494;-2,95313089;37,02162718;1201
4074000000;1040741;4365;Almería;Pechina;4605,6772;30746;-2,44105175;36,91567505;105
4075000000;1040754;4370;Almería;Pulpí;9484,99;48884;-1,745159;37,41211031;194
4076000000;1040767;4375;Almería;Purchena;5660,39;55757;-2,36166335;37,34731041;551
4077000000;1040773;4380;Almería;Rágol;2692,1943;31675;-2,68123514;36,9953238;405
4078000000;1040789;4385;Almería;Rioja;3640,4382;26023;-2,46389912;36,94267969;128
4079000000;1040792;4390;Almería;Roquetas de Mar;5964,8732;51463;-2,6150576;36,76467854;7
4080000000;1040806;4395;Almería;Santa Cruz de Marchena;1997,2556;28403;-2,60298289;37,01700109;330
4081000000;1040813;4400;Almería;Santa Fe de Mondújar;3486,9229;41916;-2,5313124;36,97425446;215
4082000000;1040828;4405;Almería;Senés;5024,77;37939;-2,34726177;37,20447008;1008
4083000000;1040834;4410;Almería;Serón;16628,17;78110;-2,50991257;37,34295293;823
4084000000;1040849;4415;Almería;Sierro;2764,38;26586;-2,39864285;37,32144567;755
4085000000;1040852;4420;Almería;Somontín;1612,71;31246;-2,38745675;37,39094721;824
4086000000;1040865;4425;Almería;Sorbas;24915,79;79999;-2,124113;37,09821538;409
4087000000;1040871;4430;Almería;Suflí;1009,17;22019;-2,39014365;37,33823085;630
4088000000;1040887;4435;Almería;Tabernas;28037,6595;71753;-2,39150625;37,04984427;402
4089000000;1040890;4440;Almería;Taberno;4405,98;36433;-2,07770837;37,46930863;712
4090000000;1040904;4445;Almería;Tahal;9460,93;60575;-2,28473564;37,22770702;1008
4091000000;1040911;4450;Almería;Terque;1571,7866;39964;-2,5960885;36,98374179;285
4092000000;1040926;4455;Almería;Tíjola;6773,33;48150;-2,43885542;37,34438543;688
4093000000;1040932;4460;Almería;Turre;10795,7063;54227;-1,89478231;37,15219777;45
4094000000;1040947;4465;Almería;Turrillas;3916,91;29992;-2,26512269;37,0299004;845
4095000000;1040950;4470;Almería;Uleila del Campo;3840,31;27115;-2,2035137;37,18525562;627
4096000000;1040963;4475;Almería;Urrácal;2546,7129;22549;-2,36518023;37,39750865;744
4097000000;1040979;4480;Almería;Velefique;6644,7;41436;-2,40192493;37,19492499;926
4098000000;1040985;4485;Almería;Vélez-Blanco;44131,55;115900;-2,09608111;37,69085853;1076
4099000000;1040998;4490;Almería;Vélez-Rubio;28254,46;82702;-2,07415558;37,64799415;838
4100000000;1041002;4495;Almería;Vera;5759,15;39048;-1,86877507;37,24675325;101
4101000000;1041019;4500;Almería;Viator;2062,06;19674;-2,42781271;36,88906423;71
4102000000;1041024;4505;Almería;Vícar;6434,03;54606;-2,64392746;36,83084658;279
4103000000;1041030;4510;Almería;Zurgena;7166,98;41966;-2,03993235;37,34234106;239
4901000000;1049011;4458;Almería;Las Tres Villas;8535,4083;51794;-2,71216116;37,13516947;689
4902000000;1049026;4195;Almería;El Ejido;22613,46;96246;-2,81490838;36,77576137;81
4903000000;1049032;4318;Almería;La Mojonera;2386,6756;25930;-2,68308803;36,75456705;40
4904000000;1049047;4092;Almería;Balanegra;3159,32;25005;-2,90884074;36,74594326;6
5001000000;1050013;5003;Ávila;Adanero;3141,7781;24382;-4,60377542;40,94423557;910
5002000000;1050028;5006;Ávila;La Adrada;5863,76;41860;-4,63746033;40,30136381;624
5005000000;1050052;5015;Ávila;Albornos;1709,9669;21884;-4,88627099;40,83545261;911
5007000000;1050071;5021;Ávila;Aldeanueva de Santa Cruz;848,2739;15540;-5,41959204;40,38196006;1162
5008000000;1050087;5024;Ávila;Aldeaseca;2424,6149;21594;-4,81751947;41,04920154;859
5010000000;1050104;5027;Ávila;La Aldehuela;1714,9413;17734;-5,408369;40,410172;1070
5012000000;1050126;5033;Ávila;Amavida;1501,6021;19999;-5,06123239;40,57148196;1163
5013000000;1050132;5036;Ávila;El Arenal;2707,8429;23435;-5,08685361;40,26521196;888
5014000000;1050147;5039;Ávila;Arenas de San Pedro;19355,14;117662;-5,0911461;40,20868842;507
5015000000;1050150;5042;Ávila;Arevalillo;1496,6675;19395;-5,37199751;40,58706309;1130
5016000000;1050163;5045;Ávila;Arévalo;4571,172;48294;-4,71892472;41,06550483;820
5017000000;1050179;5048;Ávila;Aveinte;1284,1462;24719;-4,83760071;40,78314581;1002
5018000000;1050185;5051;Ávila;Avellaneda;1023,2802;12668;-5,38806013;40,38865969;1353
5019000000;1050198;5001;Ávila;Ávila;23070,44;172349;-4,69771277;40,65586958;1131
5021000000;1050219;5054;Ávila;El Barco de Ávila;1268,3759;14319;-5,52704093;40,35576349;1004
5022000000;1050224;5057;Ávila;El Barraco;15390,0813;67498;-4,64114216;40,47607893;1008
5023000000;1050230;5060;Ávila;Barromán;2003,2541;23285;-4,93135736;41,06568002;800
5024000000;1050245;5063;Ávila;Becedas;3220,3196;26380;-5,63456079;40,40515651;1097
5025000000;1050258;5066;Ávila;Becedillas;1986,1379;26718;-5,33091124;40,53862676;1062
5026000000;1050261;5069;Ávila;Bercial de Zapardiel;1730,6392;18611;-4,97072941;41,04621476;807
5027000000;1050277;5072;Ávila;Las Berlanas;1669,2759;26341;-4,76116873;40,80356051;946
5029000000;1050296;5078;Ávila;Bernuy-Zapardiel;1978,107;22258;-4,94334789;40,97602472;865
5030000000;1050300;5081;Ávila;Berrocalejo de Aragona;900,7877;21507;-4,5922361;40,69953051;1092
5033000000;1050338;5084;Ávila;Blascomillán;3960,3496;37760;-5,08872691;40,8016527;948
5034000000;1050343;5087;Ávila;Blasconuño de Matacabras;1298,773;18959;-4,98988245;41,12387142;786
5035000000;1050356;5090;Ávila;Blascosancho;2295,0394;22844;-4,63734676;40,87824933;902
5036000000;1050369;5093;Ávila;El Bohodón;2208,9284;28603;-4,72983798;40,91626371;883
5037000000;1050375;5096;Ávila;Bohoyo;7436,97;43127;-5,44265278;40,31665496;1139
5038000000;1050381;5099;Ávila;Bonilla de la Sierra;5505,5706;53365;-5,26499051;40,53083069;1077
5039000000;1050394;5102;Ávila;Brabos;1834,8923;30929;-4,93950653;40,78034277;994
5040000000;1050408;5105;Ávila;Bularros;3075,9053;47138;-4,86504123;40,72400997;1169
5041000000;1050415;5108;Ávila;Burgohondo;5533,6245;39834;-4,78592781;40,41614328;847
5042000000;1050420;5111;Ávila;Cabezas de Alambre;1180,3764;15036;-4,84057883;40,94315804;900
5043000000;1050436;5114;Ávila;Cabezas del Pozo;1796,5859;19167;-4,95481242;41,00123218;843
5044000000;1050441;5117;Ávila;Cabezas del Villar;11006,7223;62675;-5,21188659;40,71627838;1048
5045000000;1050454;5120;Ávila;Cabizuela;1917,2197;22618;-4,80129441;40,90118972;884
5046000000;1050467;5123;Ávila;Canales;667,118;12763;-4,90117313;41,00396705;857
5047000000;1050473;5126;Ávila;Candeleda;21347,04;67363;-5,23914852;40,15248281;429
5048000000;1050489;5129;Ávila;Cantiveros;1437,4055;22809;-4,95618555;40,95192842;875
5049000000;1050492;5132;Ávila;Cardeñosa;4050,1297;35911;-4,74363401;40,74228434;1105
5051000000;1050512;5138;Ávila;La Carrera;1416,2705;17386;-5,55514674;40,34733577;1048
5052000000;1050527;5141;Ávila;Casas del Puerto;2214,0675;32310;-5,19835696;40,52856873;1174
5053000000;1050533;5144;Ávila;Casasola;1836,12;27208;-4,82825364;40,66685716;1310
5054000000;1050548;5147;Ávila;Casavieja;3924,22;27810;-4,7658077;40,27929676;538
5055000000;1050551;5150;Ávila;Casillas;1198,89;16307;-4,57233428;40,32320357;1012
5056000000;1050564;5153;Ávila;Castellanos de Zapardiel;1269,7958;17064;-4,90890242;41,08471768;783
5057000000;1050570;5156;Ávila;Cebreros;13747,0999;65199;-4,46439928;40,45477868;755
5058000000;1050586;5159;Ávila;Cepeda la Mora;3139,28;27231;-5,04919741;40,45915722;1504
5059000000;1050599;5162;Ávila;Cillán;1417,2286;30772;-4,97799497;40,70436552;1211
5060000000;1050603;5165;Ávila;Cisla;2031,0446;23022;-5,01322747;40,96529531;853
5061000000;1050610;5168;Ávila;La Colilla;1080;24212;-4,76650196;40,64673944;1130
5062000000;1050625;5171;Ávila;Collado de Contreras;1843,8449;20568;-4,93002136;40,8877304;917
5063000000;1050631;5174;Ávila;Collado del Mirón;484,1141;10534;-5,35355748;40,55448986;1166
5064000000;1050646;5177;Ávila;Constanzana;2684,6059;25165;-4,87406351;40,93842104;890
5065000000;1050659;5180;Ávila;Crespos;3192,3105;28522;-4,96994627;40,87320139;923
5066000000;1050662;5183;Ávila;Cuevas del Valle;1917,2663;20008;-5,00939452;40,29420346;842
5067000000;1050678;5186;Ávila;Chamartín;1545,3727;21408;-4,95811175;40,70161495;1197
5069000000;1050697;5192;Ávila;Donjimeno;1474,787;16095;-4,84498084;40,96004917;883
5070000000;1050701;5195;Ávila;Donvidas;1147,87;14228;-4,80472375;41,08863948;868
5072000000;1050723;5201;Ávila;Espinosa de los Caballeros;1940,3251;21798;-4,65097435;41,00911924;858
5073000000;1050739;5204;Ávila;Flores de Ávila;4304,3634;36391;-5,07809713;40,93420293;895
5074000000;1050744;5207;Ávila;Fontiveros;3641,6615;30669;-4,96743565;40,9302718;884
5075000000;1050757;5210;Ávila;Fresnedilla;2444,16;22353;-4,62111813;40,2319559;622
5076000000;1050760;5213;Ávila;El Fresno;1311,49;30725;-4,75728726;40,6141894;1074
5077000000;1050776;5216;Ávila;Fuente el Saúz;981,2738;14534;-4,90922087;40,97751384;876
5078000000;1050782;5219;Ávila;Fuentes de Año;2000,6524;18914;-4,89800749;41,01754859;822
5079000000;1050795;5222;Ávila;Gallegos de Altamiros;2046,9425;23757;-4,90142455;40,70564361;1255
5080000000;1050809;5225;Ávila;Gallegos de Sobrinos;4326,5759;34764;-5,111145;40,716598;1175
5081000000;1050816;5228;Ávila;Garganta del Villar;1819,1375;20107;-5,10523822;40,44970815;1463
5082000000;1050821;5231;Ávila;Gavilanes;2918,37;32471;-4,85383975;40,27685672;678
5083000000;1050837;5234;Ávila;Gemuño;1718,5573;28355;-4,78230282;40,59292508;1103
5084000000;1050842;5240;Ávila;Gilbuena;1513,1145;19382;-5,60883757;40,4142884;1062
5085000000;1050855;5237;Ávila;Gil García;1545,3536;21288;-5,59614999;40,29722194;1144
5086000000;1050868;5243;Ávila;Gimialcón;1905,3162;23799;-5,12294363;40,87731373;948
5087000000;1050874;5246;Ávila;Gotarrendura;1063,439;17825;-4,73909452;40,82713572;930
5088000000;1050880;5249;Ávila;Grandes y San Martín;1159,1614;18413;-4,95877717;40,75500242;1005
5089000000;1050893;5252;Ávila;Guisando;3832,7785;33664;-5,14011248;40,22196303;760
5090000000;1050907;5255;Ávila;Gutierre-Muñoz;2215,3496;25351;-4,63649134;40,98269875;885
5092000000;1050929;5258;Ávila;Hernansancho;1937,8988;24359;-4,73033726;40,85748892;900
5093000000;1050935;5261;Ávila;Herradón de Pinares;4839,5285;32151;-4,56022994;40,56531144;924
5094000000;1050940;5264;Ávila;Herreros de Suso;2153,1609;25678;-5,03849366;40,80253351;1009
5095000000;1050953;5267;Ávila;Higuera de las Dueñas;3507,75;34482;-4,60112267;40,23788276;634
5096000000;1050966;5270;Ávila;La Hija de Dios;1250,2646;16846;-4,97266473;40,5338715;1179
5097000000;1050972;5273;Ávila;La Horcajada;4652,1368;33790;-5,46643139;40,43530535;1033
5099000000;1050991;5279;Ávila;Horcajo de las Torres;4732,1222;29490;-5,09061991;41,06488191;820
5100000000;1051005;5282;Ávila;El Hornillo;2327,0929;25118;-5,10365524;40,2499538;748
5101000000;1051012;5288;Ávila;Hoyocasero;5230;33879;-4,97560667;40,39950776;1348
5102000000;1051027;5285;Ávila;El Hoyo de Pinares;8051,3528;46904;-4,4227064;40,50212632;850
5103000000;1051033;5291;Ávila;Hoyorredondo;1721,8833;16909;-5,40982245;40,46235174;1038
5104000000;1051048;5297;Ávila;Hoyos del Collado;988,2768;16902;-5,19937502;40,35870192;1474
5105000000;1051051;5300;Ávila;Hoyos del Espino;5291,6497;41141;-5,17905228;40,36204127;1484
5106000000;1051064;5294;Ávila;Hoyos de Miguel Muñoz;1186,9264;17316;-5,06690238;40,3934329;1534
5107000000;1051070;5303;Ávila;Hurtumpascual;1861,1255;21475;-5,1109785;40,69275778;1170
5108000000;1051086;5306;Ávila;Junciana;1501,7018;18927;-5,55741457;40,41102429;994
5109000000;1051099;5309;Ávila;Langa;2445,215;19597;-4,8591111;41,00755363;865
5110000000;1051103;5312;Ávila;Lanzahíta;3351,75;24192;-4,93695407;40,20367903;448
5112000000;1051125;5318;Ávila;El Losar del Barco;1953,9267;21504;-5,53901427;40,39240577;1009
5113000000;1051131;5321;Ávila;Los Llanos de Tormes;1746,1207;20035;-5,49867436;40,32831194;1053
5114000000;1051146;5324;Ávila;Madrigal de las Altas Torres;10680,1756;53726;-4,9983297;41,08975855;809
5115000000;1051159;5327;Ávila;Maello;6534,1696;57581;-4,5098191;40,8110326;1024
5116000000;1051162;5330;Ávila;Malpartida de Corneja;1906,8448;22278;-5,35099316;40,52069073;1019
5117000000;1051178;5333;Ávila;Mamblas;2403,6542;23175;-5,00984865;41,01919223;819
5118000000;1051184;5336;Ávila;Mancera de Arriba;1758,5489;21462;-5,14830175;40,79092914;934
5119000000;1051197;5339;Ávila;Manjabálago y Ortigosa de Rioalmar;1701,1551;25020;-5,07671016;40,6643022;1286
5120000000;1051201;5342;Ávila;Marlín;639,3937;14660;-4,82937834;40,71276225;1203
5121000000;1051218;5345;Ávila;Martiherrero;2279,237;40141;-4,78179568;40,67393415;1230
5122000000;1051223;5348;Ávila;Martínez;1806,4725;21836;-5,34692026;40,63081246;1094
5123000000;1051239;5351;Ávila;Mediana de Voltoya;1837,6003;28171;-4,56260008;40,70062006;1109
5124000000;1051244;5354;Ávila;Medinilla;2287,7706;21505;-5,61826337;40,43974687;1066
5125000000;1051257;5357;Ávila;Mengamuñoz;1187,11;15465;-4,99909673;40,50080697;1312
5126000000;1051260;5360;Ávila;Mesegar de Corneja;1028,5809;18447;-5,3015071;40,50157206;1018
5127000000;1051276;5363;Ávila;Mijares;4721,65;39294;-4,83846916;40,29776767;848
5128000000;1051282;5366;Ávila;Mingorría;3068,9775;31042;-4,6651746;40,75102765;1032
5129000000;1051295;5369;Ávila;El Mirón;3107,5713;26350;-5,40518728;40,53167299;1258
5130000000;1051309;5372;Ávila;Mironcillo;1523,2142;23008;-4,82534856;40,55495884;1122
5131000000;1051316;5375;Ávila;Mirueña de los Infanzones;3120,5415;32847;-5,09371737;40,73749901;1110
