Comunidad Autónoma;Provincia;codigo_ine;ubicacion;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior
Castilla y León;Valladolid;47131;Rábano;<5;0;0;<5;0;0;<5;<5;0;<5;<5;0
Castilla y León;Valladolid;47132;Ramiro;<5;0;0;<5;0;0;0;0;0;0;<5;0
Castilla y León;Valladolid;47133;Renedo de Esgueva;104;<5;13;14;<5;23;47;0;8;<5;85;9
Castilla y León;Valladolid;47134;Roales de Campos;7;0;<5;<5;<5;0;<5;0;0;0;7;0
Castilla y León;Valladolid;47135;Robladillo;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47137;Roturas;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47138;Rubí de Bracamonte;<5;<5;0;<5;0;0;0;0;<5;0;<5;0
Castilla y León;Valladolid;47139;Rueda;37;0;8;8;0;6;15;<5;9;0;23;<5
Castilla y León;Valladolid;47140;Saelices de Mayorga;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47141;Salvador de Zapardiel;5;0;0;<5;0;0;<5;0;<5;0;<5;0
Castilla y León;Valladolid;47142;San Cebrián de Mazote;<5;0;0;<5;0;0;<5;0;0;<5;<5;<5
Castilla y León;Valladolid;47143;San Llorente;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47144;San Martín de Valvení;<5;0;0;<5;0;0;<5;0;0;<5;<5;0
Castilla y León;Valladolid;47145;San Miguel del Arroyo;20;0;<5;7;0;5;6;<5;<5;<5;10;<5
Castilla y León;Valladolid;47146;San Miguel del Pino;25;0;<5;5;<5;<5;11;<5;0;<5;17;<5
Castilla y León;Valladolid;47147;San Pablo de la Moraleja;<5;0;0;<5;<5;0;<5;0;0;0;<5;<5
Castilla y León;Valladolid;47148;San Pedro de Latarce;8;0;<5;<5;0;<5;5;<5;0;0;6;0
Castilla y León;Valladolid;47149;San Pelayo;<5;0;0;<5;0;0;0;0;0;0;<5;0
Castilla y León;Valladolid;47150;San Román de Hornija;<5;0;<5;<5;0;<5;0;0;0;0;<5;0
Castilla y León;Valladolid;47151;San Salvador;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47152;Santa Eufemia del Arroyo;<5;0;0;<5;0;0;0;<5;0;0;<5;0
Castilla y León;Valladolid;47153;Santervás de Campos;6;0;0;<5;0;0;<5;0;0;0;6;0
Castilla y León;Valladolid;47154;Santibáñez de Valcorba;6;0;<5;<5;0;0;<5;0;<5;0;<5;0
Castilla y León;Valladolid;47155;Santovenia de Pisuerga;228;13;20;33;7;53;102;<5;14;15;179;18
Castilla y León;Valladolid;47156;San Vicente del Palacio;8;<5;0;<5;<5;<5;<5;<5;<5;<5;<5;<5
Castilla y León;Valladolid;47157;Sardón de Duero;16;<5;0;6;0;0;9;0;<5;<5;14;0
Castilla y León;Valladolid;47158;Seca, La;31;0;5;<5;<5;5;14;<5;8;0;19;<5
Castilla y León;Valladolid;47159;Serrada;32;0;<5;<5;<5;9;16;<5;<5;<5;21;<5
Castilla y León;Valladolid;47160;Siete Iglesias de Trabancos;16;<5;<5;<5;0;<5;8;<5;0;0;14;<5
Castilla y León;Valladolid;47161;Simancas;163;11;15;47;<5;19;67;<5;13;9;126;12
Castilla y León;Valladolid;47162;Tamariz de Campos;<5;0;<5;0;0;0;<5;0;0;<5;0;<5
Castilla y León;Valladolid;47163;Tiedra;8;0;<5;<5;0;0;<5;<5;0;<5;6;0
Castilla y León;Valladolid;47164;Tordehumos;9;<5;0;<5;0;<5;<5;<5;0;0;5;<5
Castilla y León;Valladolid;47165;Tordesillas;387;22;42;66;20;74;163;21;30;14;281;41
Castilla y León;Valladolid;47166;Torrecilla de la Abadesa;7;0;<5;<5;0;<5;<5;0;<5;0;<5;<5
Castilla y León;Valladolid;47167;Torrecilla de la Orden;11;0;0;<5;0;<5;6;<5;<5;0;9;0
Castilla y León;Valladolid;47168;Torrecilla de la Torre;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Castilla y León;Valladolid;47169;Torre de Esgueva;<5;0;0;0;0;0;<5;0;0;0;<5;0
Castilla y León;Valladolid;47170;Torre de Peñafiel;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47171;Torrelobatón;14;<5;<5;<5;0;<5;<5;0;<5;<5;10;<5
Castilla y León;Valladolid;47172;Torrescárcela;<5;0;<5;<5;0;0;<5;<5;0;0;<5;0
Castilla y León;Valladolid;47173;Traspinedo;47;<5;7;12;<5;6;19;<5;5;<5;33;<5
Castilla y León;Valladolid;47174;Trigueros del Valle;15;0;<5;<5;<5;6;6;0;<5;0;13;<5
Castilla y León;Valladolid;47175;Tudela de Duero;378;13;33;99;23;66;144;27;30;30;260;31
Castilla y León;Valladolid;47176;Unión de Campos, La;5;0;0;<5;0;<5;<5;0;0;<5;<5;<5
Castilla y León;Valladolid;47177;Urones de Castroponce;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47178;Urueña;<5;0;0;<5;0;0;0;<5;0;0;0;0
Castilla y León;Valladolid;47179;Valbuena de Duero;14;<5;<5;<5;0;<5;5;<5;<5;<5;9;<5
Castilla y León;Valladolid;47180;Valdearcos de la Vega;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47181;Valdenebro de los Valles;5;0;<5;<5;0;<5;<5;0;0;0;5;0
Castilla y León;Valladolid;47182;Valdestillas;56;<5;8;11;0;10;24;<5;<5;6;44;<5
Castilla y León;Valladolid;47183;Valdunquillo;<5;0;0;<5;0;<5;<5;0;0;0;<5;<5
Castilla y León;Valladolid;47184;Valoria la Buena;13;0;<5;<5;0;5;<5;0;0;0;12;<5
Castilla y León;Valladolid;47185;Valverde de Campos;<5;0;<5;<5;0;0;<5;<5;0;0;<5;0
Castilla y León;Valladolid;47186;Valladolid;14009;613;1880;3146;650;2860;4860;716;879;788;9730;1896
Castilla y León;Valladolid;47187;Vega de Ruiponce;<5;0;0;0;0;0;<5;<5;<5;0;0;0
Castilla y León;Valladolid;47188;Vega de Valdetronco;<5;<5;0;<5;0;0;0;0;0;0;<5;0
Castilla y León;Valladolid;47189;Velascálvaro;10;<5;0;<5;<5;<5;5;0;0;0;10;0
Castilla y León;Valladolid;47190;Velilla;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47191;Velliza;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Castilla y León;Valladolid;47192;Ventosa de la Cuesta;5;<5;<5;0;0;<5;<5;0;0;<5;<5;0
Castilla y León;Valladolid;47193;Viana de Cega;68;<5;17;16;<5;9;23;<5;5;<5;53;5
Castilla y León;Valladolid;47194;Viloria;7;0;<5;<5;0;<5;<5;<5;<5;0;5;0
Castilla y León;Valladolid;47195;Villabáñez;15;<5;<5;5;0;<5;<5;0;5;<5;8;0
Castilla y León;Valladolid;47196;Villabaruz de Campos;<5;0;0;0;0;0;<5;0;0;0;<5;0
Castilla y León;Valladolid;47197;Villabrágima;23;<5;<5;5;0;5;8;6;0;<5;13;<5
Castilla y León;Valladolid;47198;Villacarralón;<5;0;0;<5;0;0;0;0;0;0;<5;0
Castilla y León;Valladolid;47199;Villacid de Campos;<5;0;0;0;0;<5;0;<5;<5;0;0;0
Castilla y León;Valladolid;47200;Villaco;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47203;Villafrades de Campos;5;0;<5;<5;0;0;<5;<5;0;0;<5;0
Castilla y León;Valladolid;47204;Villafranca de Duero;6;0;<5;<5;0;<5;<5;0;0;0;5;<5
Castilla y León;Valladolid;47205;Villafrechós;10;<5;<5;<5;<5;0;5;<5;0;0;6;<5
Castilla y León;Valladolid;47206;Villafuerte;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Castilla y León;Valladolid;47207;Villagarcía de Campos;7;<5;0;0;0;<5;5;<5;0;0;5;<5
Castilla y León;Valladolid;47208;Villagómez la Nueva;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Valladolid;47209;Villalán de Campos;<5;0;0;<5;0;0;<5;0;0;0;<5;<5
Castilla y León;Valladolid;47210;Villalar de los Comuneros;<5;0;0;0;0;0;<5;0;0;0;0;<5
Castilla y León;Valladolid;47211;Villalba de la Loma;<5;0;<5;0;0;0;<5;0;<5;0;<5;0
Castilla y León;Valladolid;47212;Villalba de los Alcores;10;0;<5;<5;0;<5;<5;<5;<5;<5;<5;0
Castilla y León;Valladolid;47213;Villalbarba;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Castilla y León;Valladolid;47214;Villalón de Campos;39;<5;7;9;<5;<5;16;<5;<5;<5;32;<5
Castilla y León;Valladolid;47215;Villamuriel de Campos;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Castilla y León;Valladolid;47216;Villán de Tordesillas;<5;<5;0;0;0;0;<5;0;0;0;<5;0
Castilla y León;Valladolid;47217;Villanubla;91;<5;11;20;<5;23;31;5;8;6;67;5
Castilla y León;Valladolid;47218;Villanueva de Duero;53;<5;8;14;<5;12;14;5;<5;<5;37;<5
Castilla y León;Valladolid;47219;Villanueva de la Condesa;<5;0;0;<5;0;<5;<5;<5;0;0;<5;0
Castilla y León;Valladolid;47220;Villanueva de los Caballeros;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Castilla y León;Valladolid;47221;Villanueva de los Infantes;<5;0;<5;<5;0;<5;<5;0;0;0;<5;0
Castilla y León;Valladolid;47222;Villanueva de San Mancio;<5;0;0;0;0;<5;0;0;0;0;<5;0
Castilla y León;Valladolid;47223;Villardefrades;5;0;0;<5;0;0;<5;0;0;0;5;0
Castilla y León;Valladolid;47224;Villarmentero de Esgueva;<5;0;<5;<5;<5;0;0;0;0;0;<5;0
Castilla y León;Valladolid;47225;Villasexmir;<5;0;0;<5;0;0;0;0;0;0;<5;0
Castilla y León;Valladolid;47226;Villavaquerín;5;0;<5;<5;0;<5;0;0;0;<5;<5;0
Castilla y León;Valladolid;47227;Villavellid;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Castilla y León;Valladolid;47228;Villaverde de Medina;17;<5;<5;<5;<5;<5;8;<5;<5;<5;10;<5
Castilla y León;Valladolid;47229;Villavicencio de los Caballeros;<5;0;0;<5;0;0;0;<5;0;0;<5;0
Castilla y León;Valladolid;47230;Wamba;7;0;0;<5;0;<5;<5;0;<5;0;5;<5
Castilla y León;Valladolid;47231;Zaratán;224;9;26;41;6;51;91;<5;15;15;179;12
Castilla y León;Valladolid;47232;Zarza, La;5;0;0;<5;0;<5;<5;<5;0;0;<5;0
Castilla y León;Zamora;49002;Abezames;<5;0;0;0;0;<5;0;0;0;0;<5;0
Castilla y León;Zamora;49003;Alcañices;40;<5;8;11;0;8;10;<5;<5;<5;33;<5
Castilla y León;Zamora;49004;Alcubilla de Nogales;5;0;0;<5;<5;0;<5;0;<5;<5;<5;0
Castilla y León;Zamora;49005;Alfaraz de Sayago;<5;0;0;0;0;0;<5;0;0;0;<5;0
Castilla y León;Zamora;49006;Algodre;7;<5;0;<5;0;<5;<5;0;0;0;7;0
Castilla y León;Zamora;49007;Almaraz de Duero;9;0;<5;<5;0;0;5;<5;<5;0;<5;<5
Castilla y León;Zamora;49008;Almeida de Sayago;23;<5;5;6;<5;<5;5;0;<5;<5;19;<5
Castilla y León;Zamora;49009;Andavías;17;<5;<5;<5;<5;5;<5;0;<5;0;13;<5
Castilla y León;Zamora;49010;Arcenillas;17;<5;<5;<5;<5;<5;6;<5;<5;0;14;<5
Castilla y León;Zamora;49011;Arcos de la Polvorosa;10;0;<5;<5;0;<5;<5;<5;<5;<5;6;<5
Castilla y León;Zamora;49012;Argañín;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
Castilla y León;Zamora;49013;Argujillo;5;<5;0;<5;<5;<5;<5;<5;<5;0;<5;0
Castilla y León;Zamora;49014;Arquillinos;<5;0;0;<5;0;<5;0;0;0;0;<5;<5
Castilla y León;Zamora;49015;Arrabalde;14;0;<5;6;0;0;6;0;0;<5;11;<5
Castilla y León;Zamora;49016;Aspariegos;15;0;<5;<5;0;<5;7;<5;0;0;14;0
Castilla y León;Zamora;49017;Asturianos;10;0;0;<5;0;<5;6;0;<5;<5;8;0
Castilla y León;Zamora;49018;Ayoó de Vidriales;7;0;0;5;0;0;<5;0;<5;<5;<5;<5
Castilla y León;Zamora;49019;Barcial del Barco;9;0;<5;<5;<5;<5;<5;0;0;0;9;0
Castilla y León;Zamora;49020;Belver de los Montes;12;0;0;6;<5;0;5;<5;<5;<5;8;<5
Castilla y León;Zamora;49021;Benavente;1223;43;141;226;65;284;464;48;66;43;916;150
Castilla y León;Zamora;49022;Benegiles;7;0;0;<5;0;<5;<5;0;0;0;7;0
Castilla y León;Zamora;49023;Bermillo de Sayago;30;<5;<5;11;<5;5;10;<5;<5;<5;23;<5
Castilla y León;Zamora;49024;Bóveda de Toro, La;21;0;<5;<5;0;<5;12;<5;<5;0;16;<5
Castilla y León;Zamora;49025;Bretó;<5;0;0;<5;<5;<5;<5;0;0;0;<5;<5
Castilla y León;Zamora;49026;Bretocino;8;0;<5;<5;0;<5;<5;0;<5;0;7;0
Castilla y León;Zamora;49027;Brime de Sog;7;0;0;<5;0;<5;<5;0;0;<5;<5;0
Castilla y León;Zamora;49028;Brime de Urz;6;0;<5;<5;0;0;<5;0;<5;<5;<5;0
Castilla y León;Zamora;49029;Burganes de Valverde;27;0;<5;7;<5;5;11;<5;0;<5;24;<5
Castilla y León;Zamora;49030;Bustillo del Oro;<5;0;0;<5;0;0;<5;<5;0;0;<5;0
Castilla y León;Zamora;49031;Cabañas de Sayago;8;0;<5;<5;0;0;<5;0;<5;0;7;0
Castilla y León;Zamora;49032;Calzadilla de Tera;15;0;<5;5;0;<5;7;0;0;<5;13;0
Castilla y León;Zamora;49033;Camarzana de Tera;30;<5;5;10;<5;6;7;0;<5;<5;22;<5
Castilla y León;Zamora;49034;Cañizal;17;<5;<5;7;<5;<5;<5;0;<5;0;15;0
Castilla y León;Zamora;49035;Cañizo;<5;0;<5;0;0;<5;<5;0;0;0;<5;0
Castilla y León;Zamora;49036;Carbajales de Alba;8;0;<5;<5;0;<5;<5;<5;<5;<5;5;0
Castilla y León;Zamora;49037;Carbellino;7;0;<5;<5;<5;0;0;0;0;<5;<5;<5
Castilla y León;Zamora;49038;Casaseca de Campeán;5;<5;0;<5;0;<5;<5;<5;0;<5;<5;0
Castilla y León;Zamora;49039;Casaseca de las Chanas;18;<5;<5;6;<5;5;<5;0;<5;<5;13;<5
Castilla y León;Zamora;49040;Castrillo de la Guareña;5;0;0;0;0;<5;<5;<5;0;0;<5;0
Castilla y León;Zamora;49041;Castrogonzalo;28;<5;<5;11;<5;<5;9;0;<5;<5;23;<5
Castilla y León;Zamora;49042;Castronuevo;8;0;0;<5;0;<5;<5;<5;0;0;7;0
Castilla y León;Zamora;49043;Castroverde de Campos;6;0;0;<5;0;<5;<5;0;<5;0;5;0
Castilla y León;Zamora;49044;Cazurra;<5;0;<5;0;0;0;0;0;0;0;<5;0
Castilla y León;Zamora;49046;Cerecinos de Campos;12;<5;<5;5;0;0;5;<5;<5;<5;6;0
Castilla y León;Zamora;49047;Cerecinos del Carrizal;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Castilla y León;Zamora;49048;Cernadilla;5;0;0;<5;<5;<5;<5;0;0;0;5;0
Castilla y León;Zamora;49050;Cobreros;24;0;0;11;0;<5;11;<5;0;<5;19;<5
Castilla y León;Zamora;49052;Coomonte;5;0;0;<5;0;<5;<5;0;0;0;<5;<5
Castilla y León;Zamora;49053;Coreses;59;5;6;12;<5;10;25;6;<5;<5;43;6
Castilla y León;Zamora;49054;Corrales del Vino;49;<5;<5;12;<5;9;20;<5;<5;<5;37;<5
Castilla y León;Zamora;49055;Cotanes del Monte;<5;0;0;<5;0;<5;<5;0;0;0;<5;0
Castilla y León;Zamora;49056;Cubillos;17;<5;<5;7;0;5;<5;<5;<5;0;14;<5
Castilla y León;Zamora;49057;Cubo de Benavente;<5;0;0;<5;0;<5;<5;0;0;0;<5;0
Castilla y León;Zamora;49058;Cubo de Tierra del Vino, El;13;0;<5;5;<5;<5;<5;<5;0;<5;10;0
Castilla y León;Zamora;49059;Cuelgamures;7;0;0;<5;0;<5;<5;<5;0;0;6;0
Castilla y León;Zamora;49061;Entrala;11;<5;<5;<5;0;<5;6;<5;0;0;10;0
Castilla y León;Zamora;49062;Espadañedo;7;0;0;<5;0;0;5;0;0;<5;6;0
Castilla y León;Zamora;49063;Faramontanos de Tábara;16;<5;<5;7;0;<5;<5;<5;0;<5;11;<5
Castilla y León;Zamora;49064;Fariza;15;0;0;<5;<5;<5;7;<5;<5;0;12;<5
Castilla y León;Zamora;49065;Fermoselle;57;<5;<5;30;<5;<5;15;5;<5;10;37;<5
Castilla y León;Zamora;49066;Ferreras de Abajo;19;<5;<5;6;<5;<5;6;<5;<5;0;13;<5
Castilla y León;Zamora;49067;Ferreras de Arriba;12;0;0;6;<5;<5;<5;<5;<5;<5;8;<5
Castilla y León;Zamora;49068;Ferreruela;13;0;<5;9;0;<5;<5;0;<5;<5;8;0
Castilla y León;Zamora;49069;Figueruela de Arriba;8;0;<5;<5;0;<5;<5;0;0;<5;<5;<5
Castilla y León;Zamora;49071;Fonfría;29;<5;<5;7;0;5;14;0;<5;<5;23;<5
Castilla y León;Zamora;49075;Fresno de la Polvorosa;<5;0;<5;<5;0;<5;<5;0;0;<5;<5;0
Castilla y León;Zamora;49076;Fresno de la Ribera;14;0;<5;<5;<5;<5;5;0;<5;0;13;0
Castilla y León;Zamora;49077;Fresno de Sayago;8;0;<5;<5;0;<5;<5;0;<5;<5;5;0
Castilla y León;Zamora;49078;Friera de Valverde;<5;0;0;0;0;<5;<5;0;<5;0;<5;0
Castilla y León;Zamora;49079;Fuente Encalada;<5;0;0;<5;0;<5;<5;0;0;0;<5;0
Castilla y León;Zamora;49080;Fuentelapeña;18;<5;0;<5;0;5;7;0;<5;<5;12;<5
Castilla y León;Zamora;49081;Fuentesaúco;77;<5;13;15;0;21;26;5;7;6;52;7
Castilla y León;Zamora;49082;Fuentes de Ropel;10;<5;0;5;0;0;<5;0;<5;0;7;<5
Castilla y León;Zamora;49083;Fuentesecas;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Zamora;49084;Fuentespreadas;7;0;<5;<5;0;<5;<5;0;0;0;7;0
Castilla y León;Zamora;49085;Galende;45;0;<5;15;<5;7;19;<5;<5;<5;38;<5
Castilla y León;Zamora;49086;Gallegos del Pan;<5;0;0;<5;0;<5;<5;0;<5;0;<5;<5
Castilla y León;Zamora;49087;Gallegos del Río;19;<5;<5;14;0;<5;<5;<5;<5;<5;12;0
Castilla y León;Zamora;49088;Gamones;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Castilla y León;Zamora;49090;Gema;6;0;0;<5;0;<5;<5;<5;<5;0;<5;0
Castilla y León;Zamora;49091;Granja de Moreruela;19;0;<5;<5;<5;<5;8;0;0;<5;16;<5
Castilla y León;Zamora;49092;Granucillo;<5;0;<5;<5;0;0;<5;<5;0;0;<5;0
Castilla y León;Zamora;49093;Guarrate;10;0;0;<5;0;<5;5;0;0;0;10;0
Castilla y León;Zamora;49094;Hermisende;8;0;<5;<5;0;<5;<5;0;<5;0;6;0
Castilla y León;Zamora;49095;Hiniesta, La;22;0;<5;6;0;<5;9;<5;0;0;20;<5
Castilla y León;Zamora;49096;Jambrina;5;0;0;<5;0;<5;0;0;0;0;5;0
Castilla y León;Zamora;49097;Justel;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Castilla y León;Zamora;49098;Losacino;6;0;0;<5;0;<5;<5;<5;0;<5;<5;0
Castilla y León;Zamora;49099;Losacio;5;0;<5;<5;0;<5;<5;0;<5;0;<5;<5
Castilla y León;Zamora;49100;Lubián;12;0;<5;6;0;<5;<5;<5;<5;<5;7;0
Castilla y León;Zamora;49101;Luelmo;5;0;0;<5;0;<5;<5;0;0;0;5;0
Castilla y León;Zamora;49102;Maderal, El;7;0;<5;<5;0;<5;<5;<5;0;0;6;0
Castilla y León;Zamora;49103;Madridanos;23;<5;<5;<5;<5;7;8;<5;<5;<5;15;<5
Castilla y León;Zamora;49104;Mahide;10;0;<5;6;0;0;<5;<5;<5;<5;5;<5
Castilla y León;Zamora;49105;Maire de Castroponce;<5;0;<5;<5;0;0;<5;0;<5;0;<5;0
Castilla y León;Zamora;49107;Malva;<5;0;<5;<5;0;0;<5;0;0;<5;<5;0
Castilla y León;Zamora;49108;Manganeses de la Lampreana;16;0;0;6;<5;<5;7;<5;0;<5;13;0
Castilla y León;Zamora;49109;Manganeses de la Polvorosa;48;<5;6;13;5;5;18;5;<5;<5;36;<5
Castilla y León;Zamora;49110;Manzanal de Arriba;18;0;<5;8;0;<5;6;0;<5;<5;16;0
Castilla y León;Zamora;49111;Manzanal del Barco;<5;0;0;<5;0;0;<5;0;0;<5;<5;0
Castilla y León;Zamora;49112;Manzanal de los Infantes;6;<5;0;<5;0;<5;<5;0;0;0;5;<5
Castilla y León;Zamora;49113;Matilla de Arzón;<5;0;<5;<5;0;<5;0;<5;<5;<5;<5;0
Castilla y León;Zamora;49114;Matilla la Seca;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Castilla y León;Zamora;49115;Mayalde;6;0;<5;<5;0;0;<5;0;<5;<5;<5;0
Castilla y León;Zamora;49116;Melgar de Tera;12;<5;<5;<5;0;<5;6;0;<5;<5;8;<5
Castilla y León;Zamora;49117;Micereces de Tera;7;0;<5;<5;0;0;<5;0;0;<5;6;0
Castilla y León;Zamora;49118;Milles de la Polvorosa;11;<5;<5;<5;0;<5;<5;0;<5;<5;8;0
Castilla y León;Zamora;49119;Molacillos;5;0;0;<5;0;<5;<5;<5;0;0;<5;0
Castilla y León;Zamora;49120;Molezuelas de la Carballeda;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Zamora;49121;Mombuey;15;0;<5;7;0;<5;<5;<5;<5;<5;10;0
Castilla y León;Zamora;49122;Monfarracinos;53;<5;10;13;<5;10;17;<5;<5;<5;41;<5
Castilla y León;Zamora;49123;Montamarta;39;0;<5;6;0;11;18;<5;5;<5;28;<5
Castilla y León;Zamora;49124;Moral de Sayago;13;0;<5;<5;0;<5;6;0;<5;0;9;<5
Castilla y León;Zamora;49125;Moraleja del Vino;98;<5;14;25;<5;24;31;<5;9;<5;77;5
Castilla y León;Zamora;49126;Moraleja de Sayago;5;0;0;<5;0;0;<5;0;0;0;5;0
Castilla y León;Zamora;49127;Morales del Vino;156;9;28;28;7;33;51;6;9;<5;124;13
Castilla y León;Zamora;49128;Morales de Rey;35;<5;7;7;<5;<5;14;<5;<5;<5;26;<5
Castilla y León;Zamora;49129;Morales de Toro;60;<5;8;7;<5;16;21;17;<5;<5;34;<5
Castilla y León;Zamora;49130;Morales de Valverde;8;0;<5;<5;0;<5;<5;0;<5;0;7;0
Castilla y León;Zamora;49131;Moralina;8;<5;<5;<5;0;<5;<5;<5;0;0;6;<5
Castilla y León;Zamora;49132;Moreruela de los Infanzones;12;0;<5;<5;0;<5;5;0;<5;0;11;0
Castilla y León;Zamora;49133;Moreruela de Tábara;9;<5;<5;<5;0;0;5;<5;0;<5;5;0
Castilla y León;Zamora;49134;Muelas de los Caballeros;<5;0;0;<5;0;<5;<5;0;0;<5;<5;<5
Castilla y León;Zamora;49135;Muelas del Pan;22;0;6;7;0;<5;6;0;<5;8;11;0
Castilla y León;Zamora;49136;Muga de Sayago;12;<5;0;<5;<5;<5;7;0;<5;0;10;<5
Castilla y León;Zamora;49137;Navianos de Valverde;<5;0;0;<5;0;0;<5;0;0;<5;<5;0
Castilla y León;Zamora;49138;Olmillos de Castro;11;0;<5;6;0;0;<5;0;0;<5;10;0
Castilla y León;Zamora;49139;Otero de Bodas;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Zamora;49141;Pajares de la Lampreana;13;<5;<5;<5;<5;0;<5;<5;<5;0;11;0
Castilla y León;Zamora;49142;Palacios del Pan;16;<5;<5;<5;0;<5;8;<5;<5;<5;12;0
Castilla y León;Zamora;49143;Palacios de Sanabria;7;0;<5;0;0;<5;<5;0;0;0;6;<5
Castilla y León;Zamora;49145;Pedralba de la Pradería;<5;0;0;<5;0;<5;<5;0;<5;0;<5;0
Castilla y León;Zamora;49146;Pego, El;8;0;<5;0;0;<5;6;<5;0;0;5;<5
Castilla y León;Zamora;49147;Peleagonzalo;7;<5;0;<5;0;<5;<5;0;<5;0;6;0
Castilla y León;Zamora;49148;Peleas de Abajo;12;0;<5;<5;0;<5;6;0;0;0;12;0
Castilla y León;Zamora;49149;Peñausende;24;<5;<5;6;<5;<5;9;<5;<5;<5;18;<5
Castilla y León;Zamora;49150;Peque;5;0;<5;<5;0;<5;<5;0;0;0;5;0
Castilla y León;Zamora;49151;Perdigón, El;22;0;<5;5;0;<5;11;<5;<5;<5;16;0
Castilla y León;Zamora;49152;Pereruela;23;<5;<5;5;<5;8;6;0;<5;0;19;<5
Castilla y León;Zamora;49153;Perilla de Castro;5;0;0;<5;<5;<5;<5;<5;<5;0;<5;<5
Castilla y León;Zamora;49154;Pías;5;0;0;<5;0;0;<5;0;0;<5;<5;0
Castilla y León;Zamora;49155;Piedrahita de Castro;9;0;<5;<5;0;<5;<5;0;<5;0;8;0
Castilla y León;Zamora;49156;Pinilla de Toro;6;<5;0;<5;0;0;<5;0;0;0;5;<5
Castilla y León;Zamora;49157;Pino del Oro;6;0;<5;0;0;0;<5;0;<5;<5;<5;0
Castilla y León;Zamora;49158;Piñero, El;5;0;0;<5;<5;<5;<5;0;0;0;<5;<5
Castilla y León;Zamora;49159;Pobladura del Valle;10;0;<5;<5;0;<5;<5;<5;<5;0;8;0
Castilla y León;Zamora;49160;Pobladura de Valderaduey;0;0;0;0;0;0;0;0;0;0;0;0
Castilla y León;Zamora;49162;Porto;5;0;0;<5;0;<5;<5;0;0;<5;<5;0
Castilla y León;Zamora;49163;Pozoantiguo;10;0;<5;<5;0;<5;<5;<5;<5;0;8;0
Castilla y León;Zamora;49164;Pozuelo de Tábara;10;0;<5;<5;0;<5;<5;<5;0;0;8;0
Castilla y León;Zamora;49165;Prado;<5;0;0;0;0;0;<5;0;0;0;0;<5
Castilla y León;Zamora;49166;Puebla de Sanabria;49;<5;7;9;<5;11;18;0;<5;<5;42;<5
Castilla y León;Zamora;49167;Pueblica de Valverde;7;0;<5;5;0;<5;0;<5;0;0;6;0
Castilla y León;Zamora;49168;Quintanilla del Monte;<5;0;<5;<5;0;0;0;<5;0;0;<5;0
Castilla y León;Zamora;49169;Quintanilla del Olmo;<5;0;<5;<5;0;<5;<5;0;<5;0;<5;0
Castilla y León;Zamora;49170;Quintanilla de Urz;<5;0;<5;0;0;0;<5;0;<5;0;<5;0
Castilla y León;Zamora;49171;Quiruelas de Vidriales;19;0;<5;6;0;<5;8;<5;<5;0;15;0
Castilla y León;Zamora;49172;Rabanales;9;0;<5;<5;0;<5;<5;0;<5;<5;6;0
Castilla y León;Zamora;49173;Rábano de Aliste;16;0;0;10;0;<5;<5;<5;<5;<5;10;<5
Castilla y León;Zamora;49174;Requejo;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Castilla y León;Zamora;49175;Revellinos;9;0;<5;<5;0;<5;<5;0;<5;0;5;<5
Castilla y León;Zamora;49176;Riofrío de Aliste;21;0;<5;6;0;<5;12;0;5;0;15;<5
Castilla y León;Zamora;49177;Rionegro del Puente;6;0;0;<5;0;0;<5;0;0;<5;<5;<5
